step_idx	elapsed_s	status	reverse_active	obstacle_added	stuck_detection_armed	raw_rover_x	raw_rover_y	raw_rover_z	raw_heading_deg	rover_x_cm	rover_y_cm	rover_z_cm	rover_heading_deg	raw_pose_delta	pose_delta_cm	telemetry_speed	telemetry_distance_traveled	distance_traveled_delta	moved_since_anchor_cm	stationary_elapsed_s	goal_dist_cm	goal_x_cm	goal_y_cm	target_x_cm	target_y_cm	rover_cell_x	rover_cell_y	target_cell_x	target_cell_y	path_len	waypoint_idx	waypoint_distance_cm	goals_reached	throttle_cmd	steering_cmd	obstacle_total
2370	615.296	Running | Goals: 6	0	0	1	-5630.200	-10107.900	1438.600	319.700	3679.980	-1600.000	-140.008	130.300	0.000	0.000	10.800	560.800	0.000	0.000	0.000	4123.258	1592.761	1955.949	3323.538	-1250.797	65	70	58	77	546	58	498.993	6	30.000	0.151	80
2371	615.549	Running | Goals: 6	0	0	1	-5631.100	-10107.000	1438.700	319.300	3589.990	-1509.961	-129.999	130.700	1.277	127.693	11.100	562.100	1.300	0.000	0.000	4000.181	1592.761	1955.949	3233.147	-1160.405	63	72	56	79	531	57	499.526	6	30.000	0.140	80
2372	615.802	Running | Goals: 6	0	0	1	-5631.100	-10107.000	1438.700	319.300	3589.990	-1509.961	-129.999	130.700	0.000	0.000	11.100	562.100	0.000	0.000	0.000	4000.181	1592.761	1955.949	3233.147	-1160.405	63	72	56	79	531	57	499.526	6	30.000	0.140	80
2373	616.054	Running | Goals: 6	0	0	1	-5631.100	-10107.000	1438.700	319.300	3589.990	-1509.961	-129.999	130.700	0.000	0.000	11.100	562.100	0.000	0.000	0.000	4000.181	1592.761	1955.949	3233.147	-1160.405	63	72	56	79	531	57	499.526	6	30.000	0.140	80
2374	616.332	Running | Goals: 6	0	0	1	-5631.100	-10107.000	1438.700	319.300	3589.990	-1509.961	-129.999	130.700	0.000	0.000	11.100	562.100	0.000	0.000	0.000	4000.181	1592.761	1955.949	3233.147	-1160.405	63	72	56	79	531	57	499.526	6	30.000	0.140	80
2375	616.591	Running | Goals: 6	0	0	1	-5632.000	-10105.900	1438.900	318.800	3500.000	-1400.000	-110.004	131.200	1.435	143.490	10.800	563.500	1.400	0.000	0.000	3860.045	1592.761	1955.949	3177.252	-1054.510	62	74	55	81	517	57	472.790	6	30.000	0.000	80
2376	616.843	Running | Goals: 6	0	0	1	-5632.000	-10105.900	1438.900	318.800	3500.000	-1400.000	-110.004	131.200	0.000	0.000	10.800	563.500	0.000	0.000	0.000	3860.045	1592.761	1955.949	3177.252	-1054.510	62	74	55	81	517	57	472.790	6	30.000	0.000	80
2377	617.098	Running | Goals: 6	0	0	1	-5632.000	-10105.900	1438.900	318.800	3500.000	-1400.000	-110.004	131.200	0.000	0.000	10.800	563.500	0.000	0.000	0.000	3860.045	1592.761	1955.949	3177.252	-1054.510	62	74	55	81	517	57	472.790	6	30.000	0.000	80
2378	617.355	Running | Goals: 6	0	0	1	-5632.000	-10105.900	1438.900	318.800	3500.000	-1400.000	-110.004	131.200	0.000	0.000	10.800	563.500	0.000	0.000	0.000	3860.045	1592.761	1955.949	3177.252	-1054.510	62	74	55	81	517	57	472.790	6	30.000	0.000	80
2379	617.612	Running | Goals: 6	0	0	1	-5632.900	-10104.900	1439.100	318.500	3410.010	-1300.000	-90.008	131.500	1.360	136.008	11.200	564.900	1.400	0.000	0.000	3728.752	1592.761	1955.949	3070.723	-947.981	60	76	53	83	500	57	488.910	6	30.000	0.070	80
2380	617.868	Running | Goals: 6	0	0	1	-5632.900	-10104.900	1439.100	318.500	3410.010	-1300.000	-90.008	131.500	0.000	0.000	11.200	564.900	0.000	0.000	0.000	3728.752	1592.761	1955.949	3070.723	-947.981	60	76	53	83	500	57	488.910	6	30.000	0.070	80
2381	618.137	Running | Goals: 6	0	0	1	-5632.900	-10104.900	1439.100	318.500	3410.010	-1300.000	-90.008	131.500	0.000	0.000	11.200	564.900	0.000	0.000	0.000	3728.752	1592.761	1955.949	3070.723	-947.981	60	76	53	83	500	57	488.910	6	30.000	0.070	80
2382	618.385	Running | Goals: 6	0	0	1	-5632.900	-10104.900	1439.100	318.500	3410.010	-1300.000	-90.008	131.500	0.000	0.000	11.200	564.900	0.000	0.000	0.000	3728.752	1592.761	1955.949	3070.723	-947.981	60	76	53	83	500	57	488.910	6	30.000	0.070	80
2383	618.681	Running | Goals: 6	0	0	1	-5633.700	-10103.900	1439.300	318.600	3329.980	-1200.000	-70.001	131.400	1.296	129.634	11.300	566.200	1.300	0.000	0.000	3602.491	1592.761	1955.949	2973.538	-850.797	58	78	51	85	485	58	498.993	6	30.000	0.120	80
2384	618.931	Running | Goals: 6	0	0	1	-5633.700	-10103.900	1439.300	318.600	3329.980	-1200.000	-70.001	131.400	0.000	0.000	11.300	566.200	0.000	0.000	0.000	3602.491	1592.761	1955.949	2973.538	-850.797	58	78	51	85	485	58	498.993	6	30.000	0.120	80
2385	619.181	Running | Goals: 6	0	0	1	-5633.700	-10103.900	1439.300	318.600	3329.980	-1200.000	-70.001	131.400	0.000	0.000	11.300	566.200	0.000	0.000	0.000	3602.491	1592.761	1955.949	2973.538	-850.797	58	78	51	85	485	58	498.993	6	30.000	0.120	80
2386	619.429	Running | Goals: 6	0	0	1	-5633.700	-10103.900	1439.300	318.600	3329.980	-1200.000	-70.001	131.400	0.000	0.000	11.300	566.200	0.000	0.000	0.000	3602.491	1592.761	1955.949	2973.538	-850.797	58	78	51	85	485	58	498.993	6	30.000	0.120	80
2387	619.719	Running | Goals: 6	0	0	1	-5634.600	-10103.000	1439.500	318.500	3239.990	-1109.961	-50.006	131.500	1.289	128.861	11.000	567.400	1.200	0.000	0.000	3480.397	1592.761	1955.949	2883.147	-760.405	56	80	49	87	470	57	499.526	6	30.000	0.117	80
2388	619.968	Running | Goals: 6	0	0	1	-5634.600	-10103.000	1439.500	318.500	3239.990	-1109.961	-50.006	131.500	0.000	0.000	11.000	567.400	0.000	0.000	0.000	3480.397	1592.761	1955.949	2883.147	-760.405	56	80	49	87	470	57	499.526	6	30.000	0.117	80
2389	620.230	Running | Goals: 6	0	0	1	-5634.600	-10103.000	1439.500	318.500	3239.990	-1109.961	-50.006	131.500	0.000	0.000	11.000	567.400	0.000	0.000	0.000	3480.397	1592.761	1955.949	2883.147	-760.405	56	80	49	87	470	57	499.526	6	30.000	0.117	80
2390	620.477	Running | Goals: 6	0	0	1	-5634.600	-10103.000	1439.500	318.500	3239.990	-1109.961	-50.006	131.500	0.000	0.000	11.000	567.400	0.000	0.000	0.000	3480.397	1592.761	1955.949	2883.147	-760.405	56	80	49	87	470	57	499.526	6	30.000	0.117	80
2391	620.753	Running | Goals: 6	0	0	1	-5635.400	-10102.000	1439.600	318.600	3160.010	-1009.961	-40.008	131.400	1.284	128.440	11.200	568.800	1.400	0.000	0.000	3354.532	1592.761	1955.949	2826.110	-653.369	55	82	48	89	456	57	488.515	6	30.000	0.000	80
2392	620.992	Running | Goals: 6	0	0	1	-5635.400	-10102.000	1439.600	318.600	3160.010	-1009.961	-40.008	131.400	0.000	0.000	11.200	568.800	0.000	0.000	0.000	3354.532	1592.761	1955.949	2826.110	-653.369	55	82	48	89	456	57	488.515	6	30.000	0.000	80
2393	621.241	Running | Goals: 6	0	0	1	-5635.400	-10102.000	1439.600	318.600	3160.010	-1009.961	-40.008	131.400	0.000	0.000	11.200	568.800	0.000	0.000	0.000	3354.532	1592.761	1955.949	2826.110	-653.369	55	82	48	89	456	57	488.515	6	30.000	0.000	80
2394	621.491	Running | Goals: 6	0	0	1	-5635.400	-10102.000	1439.600	318.600	3160.010	-1009.961	-40.008	131.400	0.000	0.000	11.200	568.800	0.000	0.000	0.000	3354.532	1592.761	1955.949	2826.110	-653.369	55	82	48	89	456	57	488.515	6	30.000	0.000	80
2395	621.767	Running | Goals: 6	0	0	1	-5636.300	-10101.000	1439.700	318.400	3069.971	-909.961	-29.999	131.600	1.349	134.934	11.300	570.100	1.300	0.000	0.000	3224.218	1592.761	1955.949	2724.888	-552.146	53	84	46	91	440	57	497.105	6	30.000	0.067	80
2396	622.008	Running | Goals: 6	0	0	1	-5636.300	-10101.000	1439.700	318.400	3069.971	-909.961	-29.999	131.600	0.000	0.000	11.300	570.100	0.000	0.000	0.000	3224.218	1592.761	1955.949	2724.888	-552.146	53	84	46	91	440	57	497.105	6	30.000	0.067	80
2397	622.245	Running | Goals: 6	0	0	1	-5636.300	-10101.000	1439.700	318.400	3069.971	-909.961	-29.999	131.600	0.000	0.000	11.300	570.100	0.000	0.000	0.000	3224.218	1592.761	1955.949	2724.888	-552.146	53	84	46	91	440	57	497.105	6	30.000	0.067	80
2398	622.482	Running | Goals: 6	0	0	1	-5637.100	-10100.101	1439.800	318.400	2989.990	-820.020	-20.001	131.600	1.208	120.774	11.100	571.300	1.200	0.000	0.000	3107.772	1592.761	1955.949	2637.863	-465.121	51	86	44	93	426	57	499.946	6	30.000	0.091	80
2399	622.754	Running | Goals: 6	0	0	1	-5637.100	-10100.101	1439.800	318.400	2989.990	-820.020	-20.001	131.600	0.000	0.000	11.100	571.300	0.000	0.000	0.000	3107.772	1592.761	1955.949	2637.863	-465.121	51	86	44	93	426	57	499.946	6	30.000	0.091	80
2400	623.000	Running | Goals: 6	0	0	1	-5637.100	-10100.101	1439.800	318.400	2989.990	-820.020	-20.001	131.600	0.000	0.000	11.100	571.300	0.000	0.000	0.000	3107.772	1592.761	1955.949	2637.863	-465.121	51	86	44	93	426	57	499.946	6	30.000	0.091	80
2401	623.244	Running | Goals: 6	0	0	1	-5637.100	-10100.101	1439.800	318.400	2989.990	-820.020	-20.001	131.600	0.000	0.000	11.100	571.300	0.000	0.000	0.000	3107.772	1592.761	1955.949	2637.863	-465.121	51	86	44	93	426	57	499.946	6	30.000	0.091	80
2402	623.493	Running | Goals: 6	0	0	1	-5638.000	-10099.101	1439.800	318.400	2900.000	-720.020	-20.001	131.600	1.345	134.530	11.000	572.700	1.400	0.000	0.000	2978.201	1592.761	1955.949	2585.893	-363.151	50	88	43	95	413	58	475.414	6	30.000	0.000	80
2403	623.748	Running | Goals: 6	0	0	1	-5638.000	-10099.101	1439.800	318.400	2900.000	-720.020	-20.001	131.600	0.000	0.000	11.000	572.700	0.000	0.000	0.000	2978.201	1592.761	1955.949	2585.893	-363.151	50	88	43	95	413	58	475.414	6	30.000	0.000	80
2404	623.987	Running | Goals: 6	0	0	1	-5638.000	-10099.101	1439.800	318.400	2900.000	-720.020	-20.001	131.600	0.000	0.000	11.000	572.700	0.000	0.000	0.000	2978.201	1592.761	1955.949	2585.893	-363.151	50	88	43	95	413	58	475.414	6	30.000	0.000	80
2405	624.223	Running | Goals: 6	0	0	1	-5638.000	-10099.101	1439.800	318.400	2900.000	-720.020	-20.001	131.600	0.000	0.000	11.000	572.700	0.000	0.000	0.000	2978.201	1592.761	1955.949	2585.893	-363.151	50	88	43	95	413	58	475.414	6	30.000	0.000	80
2406	624.473	Running | Goals: 6	0	0	1	-5638.000	-10099.101	1439.800	318.400	2900.000	-720.020	-20.001	131.600	0.000	0.000	11.000	572.700	0.000	0.000	0.000	2978.201	1592.761	1955.949	2585.893	-363.151	50	88	43	95	413	58	475.414	6	30.000	0.000	80
2407	624.748	Running | Goals: 6	0	0	1	-5638.900	-10098.101	1439.900	318.400	2810.010	-620.020	-10.004	131.600	1.349	134.901	11.200	574.000	1.300	0.000	0.000	2849.089	1592.761	1955.949	2517.761	-245.458	48	90	42	97	396	56	475.085	6	30.000	-0.104	80
2408	624.984	Running | Goals: 6	0	0	1	-5638.900	-10098.101	1439.900	318.400	2810.010	-620.020	-10.004	131.600	0.000	0.000	11.200	574.000	0.000	0.000	0.000	2849.089	1592.761	1955.949	2517.761	-245.458	48	90	42	97	396	56	475.085	6	30.000	-0.104	80
2409	625.219	Running | Goals: 6	0	0	1	-5638.900	-10098.101	1439.900	318.400	2810.010	-620.020	-10.004	131.600	0.000	0.000	11.200	574.000	0.000	0.000	0.000	2849.089	1592.761	1955.949	2517.761	-245.458	48	90	42	97	396	56	475.085	6	30.000	-0.104	80
2410	625.458	Running | Goals: 6	0	0	1	-5639.700	-10097.200	1439.900	318.400	2729.980	-529.980	-10.004	131.600	1.205	120.465	11.100	575.300	1.300	0.000	0.000	2733.699	1592.761	1955.949	2467.761	-167.950	46	91	41	99	384	55	447.018	6	30.000	-0.162	80
2411	625.693	Running | Goals: 6	0	0	1	-5639.700	-10097.200	1439.900	318.400	2729.980	-529.980	-10.004	131.600	0.000	0.000	11.100	575.300	0.000	0.000	0.000	2733.699	1592.761	1955.949	2467.761	-167.950	46	91	41	99	384	55	447.018	6	30.000	-0.162	80
2412	625.928	Running | Goals: 6	0	0	1	-5639.700	-10097.200	1439.900	318.400	2729.980	-529.980	-10.004	131.600	0.000	0.000	11.100	575.300	0.000	0.000	0.000	2733.699	1592.761	1955.949	2467.761	-167.950	46	91	41	99	384	55	447.018	6	30.000	-0.162	80
2413	626.162	Running | Goals: 6	0	0	1	-5639.700	-10097.200	1439.900	318.400	2729.980	-529.980	-10.004	131.600	0.000	0.000	11.100	575.300	0.000	0.000	0.000	2733.699	1592.761	1955.949	2467.761	-167.950	46	91	41	99	384	55	447.018	6	30.000	-0.162	80
2414	626.397	Running | Goals: 6	0	0	1	-5639.700	-10097.200	1439.900	318.400	2729.980	-529.980	-10.004	131.600	0.000	0.000	11.100	575.300	0.000	0.000	0.000	2733.699	1592.761	1955.949	2467.761	-167.950	46	91	41	99	384	55	447.018	6	30.000	-0.162	80
2415	626.629	Running | Goals: 6	0	0	1	-5640.600	-10096.200	1439.900	318.500	2639.990	-429.980	-10.004	131.500	1.345	134.530	11.400	576.600	1.300	0.000	0.000	2605.637	1592.761	1955.949	2417.761	-54.701	44	93	40	101	369	55	436.143	6	30.000	-0.310	80
2416	626.863	Running | Goals: 6	0	0	1	-5640.600	-10096.200	1439.900	318.500	2639.990	-429.980	-10.004	131.500	0.000	0.000	11.400	576.600	0.000	0.000	0.000	2605.637	1592.761	1955.949	2417.761	-54.701	44	93	40	101	369	55	436.143	6	30.000	-0.310	80
2417	627.092	Running | Goals: 6	0	0	1	-5640.600	-10096.200	1439.900	318.500	2639.990	-429.980	-10.004	131.500	0.000	0.000	11.400	576.600	0.000	0.000	0.000	2605.637	1592.761	1955.949	2417.761	-54.701	44	93	40	101	369	55	436.143	6	30.000	-0.310	80
2418	627.335	Running | Goals: 6	0	0	1	-5640.600	-10096.200	1439.900	318.500	2639.990	-429.980	-10.004	131.500	0.000	0.000	11.400	576.600	0.000	0.000	0.000	2605.637	1592.761	1955.949	2417.761	-54.701	44	93	40	101	369	55	436.143	6	30.000	-0.310	80
2419	627.582	Running | Goals: 6	0	0	1	-5641.500	-10095.101	1440.000	319.400	2550.000	-320.020	-0.006	130.600	1.424	142.442	11.600	577.900	1.300	0.000	0.000	2469.076	1592.761	1955.949	2367.761	91.471	43	96	39	104	352	55	450.039	6	30.000	-0.478	80
2420	627.819	Running | Goals: 6	0	0	1	-5641.500	-10095.101	1440.000	319.400	2550.000	-320.020	-0.006	130.600	0.000	0.000	11.600	577.900	0.000	0.000	0.000	2469.076	1592.761	1955.949	2367.761	91.471	43	96	39	104	352	55	450.039	6	30.000	-0.478	80
2421	628.056	Running | Goals: 6	0	0	1	-5641.500	-10095.101	1440.000	319.400	2550.000	-320.020	-0.006	130.600	0.000	0.000	11.600	577.900	0.000	0.000	0.000	2469.076	1592.761	1955.949	2367.761	91.471	43	96	39	104	352	55	450.039	6	30.000	-0.478	80
2422	628.280	Running | Goals: 6	0	0	1	-5641.500	-10095.101	1440.000	319.400	2550.000	-320.020	-0.006	130.600	0.000	0.000	11.600	577.900	0.000	0.000	0.000	2469.076	1592.761	1955.949	2367.761	91.471	43	96	39	104	352	55	450.039	6	30.000	-0.478	80
2423	628.506	Running | Goals: 6	0	0	1	-5642.400	-10094.000	1440.000	321.900	2460.010	-209.961	-0.006	128.100	1.422	142.166	12.000	579.400	1.500	0.000	0.000	2333.085	1592.761	1955.949	2302.887	219.855	41	98	38	106	334	54	457.634	6	30.000	-0.515	80
2424	628.760	Running | Goals: 6	0	0	1	-5642.400	-10094.000	1440.000	321.900	2460.010	-209.961	-0.006	128.100	0.000	0.000	12.000	579.400	0.000	0.000	0.000	2333.085	1592.761	1955.949	2302.887	219.855	41	98	38	106	334	54	457.634	6	30.000	-0.515	80
2425	628.989	Running | Goals: 6	0	0	1	-5642.400	-10094.000	1440.000	321.900	2460.010	-209.961	-0.006	128.100	0.000	0.000	12.000	579.400	0.000	0.000	0.000	2333.085	1592.761	1955.949	2302.887	219.855	41	98	38	106	334	54	457.634	6	30.000	-0.515	80
2426	629.222	Running | Goals: 6	0	0	1	-5642.400	-10094.000	1440.000	321.900	2460.010	-209.961	-0.006	128.100	0.000	0.000	12.000	579.400	0.000	0.000	0.000	2333.085	1592.761	1955.949	2302.887	219.855	41	98	38	106	334	54	457.634	6	30.000	-0.515	80
2427	629.461	Running | Goals: 6	0	0	1	-5643.100	-10092.900	1440.000	325.500	2389.990	-100.000	-0.006	124.500	1.304	130.362	11.900	580.700	1.300	0.000	0.000	2205.107	1592.761	1955.949	2207.093	315.649	39	100	36	108	319	54	454.110	6	30.000	-0.307	80
2428	629.712	Running | Goals: 6	0	0	1	-5643.100	-10092.900	1440.000	325.500	2389.990	-100.000	-0.006	124.500	0.000	0.000	11.900	580.700	0.000	0.000	0.000	2205.107	1592.761	1955.949	2207.093	315.649	39	100	36	108	319	54	454.110	6	30.000	-0.307	80
2429	629.941	Running | Goals: 6	0	0	1	-5643.100	-10092.900	1440.000	325.500	2389.990	-100.000	-0.006	124.500	0.000	0.000	11.900	580.700	0.000	0.000	0.000	2205.107	1592.761	1955.949	2207.093	315.649	39	100	36	108	319	54	454.110	6	30.000	-0.307	80
2430	630.186	Running | Goals: 6	0	0	1	-5643.100	-10092.900	1440.000	325.500	2389.990	-100.000	-0.006	124.500	0.000	0.000	11.900	580.700	0.000	0.000	0.000	2205.107	1592.761	1955.949	2207.093	315.649	39	100	36	108	319	54	454.110	6	30.000	-0.307	80
2431	630.416	Running | Goals: 6	0	0	1	-5643.100	-10092.900	1440.000	325.500	2389.990	-100.000	-0.006	124.500	0.000	0.000	11.900	580.700	0.000	0.000	0.000	2205.107	1592.761	1955.949	2207.093	315.649	39	100	36	108	319	54	454.110	6	30.000	-0.307	80
2432	630.670	Running | Goals: 6	0	0	1	-5643.800	-10091.700	1440.000	329.100	2319.971	20.020	-0.006	120.900	1.390	138.951	12.100	582.100	1.400	0.000	0.000	2068.007	1592.761	1955.949	2116.378	406.364	38	102	34	110	305	55	436.706	6	30.000	-0.089	80
2433	630.912	Running | Goals: 6	0	0	1	-5643.800	-10091.700	1440.000	329.100	2319.971	20.020	-0.006	120.900	0.000	0.000	12.100	582.100	0.000	0.000	0.000	2068.007	1592.761	1955.949	2116.378	406.364	38	102	34	110	305	55	436.706	6	30.000	-0.089	80
2434	631.136	Running | Goals: 6	0	0	1	-5643.800	-10091.700	1440.000	329.100	2319.971	20.020	-0.006	120.900	0.000	0.000	12.100	582.100	0.000	0.000	0.000	2068.007	1592.761	1955.949	2116.378	406.364	38	102	34	110	305	55	436.706	6	30.000	-0.089	80
2435	631.362	Running | Goals: 6	0	0	1	-5643.800	-10091.700	1440.000	329.100	2319.971	20.020	-0.006	120.900	0.000	0.000	12.100	582.100	0.000	0.000	0.000	2068.007	1592.761	1955.949	2116.378	406.364	38	102	34	110	305	55	436.706	6	30.000	-0.089	80
2436	631.601	Running | Goals: 6	0	0	1	-5644.600	-10090.300	1440.000	330.400	2239.990	160.058	-0.006	119.600	1.613	161.269	12.100	583.700	1.600	0.000	0.000	1908.959	1592.761	1955.949	1986.397	536.345	36	105	31	113	285	56	453.763	6	30.000	0.125	80
2437	631.822	Running | Goals: 6	0	0	1	-5644.600	-10090.300	1440.000	330.400	2239.990	160.058	-0.006	119.600	0.000	0.000	12.100	583.700	0.000	0.000	0.000	1908.959	1592.761	1955.949	1986.397	536.345	36	105	31	113	285	56	453.763	6	30.000	0.125	80
2438	632.051	Running | Goals: 6	0	0	1	-5644.600	-10090.300	1440.000	330.400	2239.990	160.058	-0.006	119.600	0.000	0.000	12.100	583.700	0.000	0.000	0.000	1908.959	1592.761	1955.949	1986.397	536.345	36	105	31	113	285	56	453.763	6	30.000	0.125	80
2439	632.286	Running | Goals: 6	0	0	1	-5644.600	-10090.300	1440.000	330.400	2239.990	160.058	-0.006	119.600	0.000	0.000	12.100	583.700	0.000	0.000	0.000	1908.959	1592.761	1955.949	1986.397	536.345	36	105	31	113	285	56	453.763	6	30.000	0.125	80
2440	632.530	Running | Goals: 6	0	0	1	-5645.300	-10089.000	1440.100	330.400	2169.971	290.039	9.992	119.600	1.480	147.978	12.000	585.200	1.500	0.000	0.000	1763.073	1592.761	1955.949	1860.243	662.498	35	108	29	115	266	57	484.414	6	30.000	0.290	80
2441	632.781	Running | Goals: 6	0	0	1	-5645.300	-10089.000	1440.100	330.400	2169.971	290.039	9.992	119.600	0.000	0.000	12.000	585.200	0.000	0.000	0.000	1763.073	1592.761	1955.949	1860.243	662.498	35	108	29	115	266	57	484.414	6	30.000	0.290	80
2442	633.011	Running | Goals: 6	0	0	1	-5645.300	-10089.000	1440.100	330.400	2169.971	290.039	9.992	119.600	0.000	0.000	12.000	585.200	0.000	0.000	0.000	1763.073	1592.761	1955.949	1860.243	662.498	35	108	29	115	266	57	484.414	6	30.000	0.290	80
2443	633.253	Running | Goals: 6	0	0	1	-5645.300	-10089.000	1440.100	330.400	2169.971	290.039	9.992	119.600	0.000	0.000	12.000	585.200	0.000	0.000	0.000	1763.073	1592.761	1955.949	1860.243	662.498	35	108	29	115	266	57	484.414	6	30.000	0.290	80
2444	633.479	Running | Goals: 6	0	0	1	-5646.000	-10087.900	1440.100	330.100	2100.000	400.000	9.992	119.900	1.303	130.335	11.900	586.500	1.300	0.000	0.000	1636.541	1592.761	1955.949	1777.252	745.490	34	110	27	117	253	57	472.790	6	30.000	0.376	80
2445	633.697	Running | Goals: 6	0	0	1	-5646.000	-10087.900	1440.100	330.100	2100.000	400.000	9.992	119.900	0.000	0.000	11.900	586.500	0.000	0.000	0.000	1636.541	1592.761	1955.949	1777.252	745.490	34	110	27	117	253	57	472.790	6	30.000	0.376	80
2446	633.930	Running | Goals: 6	0	0	1	-5646.000	-10087.900	1440.100	330.100	2100.000	400.000	9.992	119.900	0.000	0.000	11.900	586.500	0.000	0.000	0.000	1636.541	1592.761	1955.949	1777.252	745.490	34	110	27	117	253	57	472.790	6	30.000	0.376	80
2447	634.170	Running | Goals: 6	0	0	1	-5646.000	-10087.900	1440.100	330.100	2100.000	400.000	9.992	119.900	0.000	0.000	11.900	586.500	0.000	0.000	0.000	1636.541	1592.761	1955.949	1777.252	745.490	34	110	27	117	253	57	472.790	6	30.000	0.376	80
2448	634.398	Running | Goals: 6	0	0	1	-5646.000	-10087.900	1440.100	330.100	2100.000	400.000	9.992	119.900	0.000	0.000	11.900	586.500	0.000	0.000	0.000	1636.541	1592.761	1955.949	1777.252	745.490	34	110	27	117	253	57	472.790	6	30.000	0.376	80
2449	634.616	Running | Goals: 6	0	0	1	-5646.700	-10086.700	1440.100	328.700	2029.980	520.020	9.992	121.300	1.390	138.951	11.800	587.900	1.400	0.000	0.000	1501.017	1592.761	1955.949	1677.910	844.832	32	112	25	119	237	57	479.017	6	30.000	0.457	80
2450	634.837	Running | Goals: 6	0	0	1	-5646.700	-10086.700	1440.100	328.700	2029.980	520.020	9.992	121.300	0.000	0.000	11.800	587.900	0.000	0.000	0.000	1501.017	1592.761	1955.949	1677.910	844.832	32	112	25	119	237	57	479.017	6	30.000	0.457	80
2451	635.078	Running | Goals: 6	0	0	1	-5646.700	-10086.700	1440.100	328.700	2029.980	520.020	9.992	121.300	0.000	0.000	11.800	587.900	0.000	0.000	0.000	1501.017	1592.761	1955.949	1677.910	844.832	32	112	25	119	237	57	479.017	6	30.000	0.457	80
2452	635.305	Running | Goals: 6	0	0	1	-5646.700	-10086.700	1440.100	328.700	2029.980	520.020	9.992	121.300	0.000	0.000	11.800	587.900	0.000	0.000	0.000	1501.017	1592.761	1955.949	1677.910	844.832	32	112	25	119	237	57	479.017	6	30.000	0.457	80
2453	635.528	Running | Goals: 6	0	0	1	-5647.500	-10085.500	1440.100	326.300	1950.000	640.039	9.992	123.700	1.442	144.227	11.700	589.300	1.400	0.000	0.000	1363.539	1592.761	1955.949	1630.620	992.122	31	115	24	122	224	57	475.359	6	30.000	0.243	80
2454	635.753	Running | Goals: 6	0	0	1	-5647.500	-10085.500	1440.100	326.300	1950.000	640.039	9.992	123.700	0.000	0.000	11.700	589.300	0.000	0.000	0.000	1363.539	1592.761	1955.949	1630.620	992.122	31	115	24	122	224	57	475.359	6	30.000	0.243	80
2455	635.990	Running | Goals: 6	0	0	1	-5647.500	-10085.500	1440.100	326.300	1950.000	640.039	9.992	123.700	0.000	0.000	11.700	589.300	0.000	0.000	0.000	1363.539	1592.761	1955.949	1630.620	992.122	31	115	24	122	224	57	475.359	6	30.000	0.243	80
2456	636.206	Running | Goals: 6	0	0	1	-5647.500	-10085.500	1440.100	326.300	1950.000	640.039	9.992	123.700	0.000	0.000	11.700	589.300	0.000	0.000	0.000	1363.539	1592.761	1955.949	1630.620	992.122	31	115	24	122	224	57	475.359	6	30.000	0.243	80
2457	636.441	Running | Goals: 6	0	0	1	-5647.500	-10085.500	1440.100	326.300	1950.000	640.039	9.992	123.700	0.000	0.000	11.700	589.300	0.000	0.000	0.000	1363.539	1592.761	1955.949	1630.620	992.122	31	115	24	122	224	57	475.359	6	30.000	0.243	80
2458	636.723	Running | Goals: 6	0	0	1	-5648.200	-10085.601	1440.200	332.300	1879.980	629.980	20.001	117.700	0.714	71.443	1.600	590.100	0.800	0.000	0.000	1356.719	1592.761	1955.949	1533.884	988.858	29	115	22	122	214	57	498.573	6	30.000	0.465	80
2459	636.961	Running | Goals: 6	0	0	1	-5648.200	-10085.601	1440.200	332.300	1879.980	629.980	20.001	117.700	0.000	0.000	1.600	590.100	0.000	0.000	0.000	1356.719	1592.761	1955.949	1533.884	988.858	29	115	22	122	214	57	498.573	6	30.000	0.465	80
