sample_idx,sensor_idx,distance_cm,x_cm,y_cm,z_cm
280,4,708.070007,-1905.766968,-1038.154297,170.001297
280,5,394.500000,-1419.223145,-1538.393555,3.278396
280,6,403.899994,-1499.838867,-1411.611450,-0.694213
280,7,394.059998,-599.627563,-1687.831543,35.224842
280,8,450.970001,-1216.315552,-584.398193,15.760475
280,9,599.140015,47.918140,-1383.008301,170.001297
280,10,321.850006,-260.695984,-896.642578,170.001297
280,11,320.920013,-324.929535,-783.616394,170.001297
280,12,928.119995,-447.639435,20.256954,170.001297
280,13,291.589996,-1294.756348,-1581.343750,119.367226
280,15,264.619995,-1148.423584,-1660.256104,170.001297
280,16,695.739990,-1872.247803,-1218.710571,170.001297
281,1,265.980011,-1270.435669,-1553.167969,79.030777
281,3,515.090027,-1658.098877,-1310.413330,-6.169865
281,4,708.070007,-1905.766968,-1038.154297,170.001297
281,5,394.500000,-1419.223145,-1538.393555,3.278396
281,6,403.899994,-1499.838867,-1411.611450,-0.694213
281,7,394.059998,-599.627563,-1687.831543,35.224842
281,8,450.970001,-1216.315552,-584.398193,15.760475
281,9,599.140015,47.918140,-1383.008301,170.001297
281,10,321.850006,-260.695984,-896.642578,170.001297
281,11,320.920013,-324.929535,-783.616394,170.001297
281,12,928.119995,-447.639435,20.256954,170.001297
281,13,291.589996,-1294.756348,-1581.343750,119.367226
281,15,264.619995,-1148.423584,-1660.256104,170.001297
281,16,695.739990,-1872.247803,-1218.710571,170.001297
282,1,265.980011,-1270.435669,-1553.167969,79.030777
282,3,515.090027,-1658.098877,-1310.413330,-6.169865
282,4,708.070007,-1905.766968,-1038.154297,170.001297
282,5,394.500000,-1419.223145,-1538.393555,3.278396
282,6,403.899994,-1499.838867,-1411.611450,-0.694213
282,7,394.059998,-599.627563,-1687.831543,35.224842
282,8,450.970001,-1216.315552,-584.398193,15.760475
282,9,599.140015,47.918140,-1383.008301,170.001297
282,10,321.850006,-260.695984,-896.642578,170.001297
282,11,320.920013,-324.929535,-783.616394,170.001297
282,12,928.119995,-447.639435,20.256954,170.001297
282,13,291.589996,-1294.756348,-1581.343750,119.367226
282,15,264.619995,-1148.423584,-1660.256104,170.001297
282,16,695.739990,-1872.247803,-1218.710571,170.001297
283,1,265.980011,-1270.435669,-1553.167969,79.030777
283,3,515.090027,-1658.098877,-1310.413330,-6.169865
283,4,708.070007,-1905.766968,-1038.154297,170.001297
283,5,394.500000,-1419.223145,-1538.393555,3.278396
283,6,403.899994,-1499.838867,-1411.611450,-0.694213
283,7,394.059998,-599.627563,-1687.831543,35.224842
283,8,450.970001,-1216.315552,-584.398193,15.760475
283,9,599.140015,47.918140,-1383.008301,170.001297
283,10,321.850006,-260.695984,-896.642578,170.001297
283,11,320.920013,-324.929535,-783.616394,170.001297
283,12,928.119995,-447.639435,20.256954,170.001297
283,13,291.589996,-1294.756348,-1581.343750,119.367226
283,15,264.619995,-1148.423584,-1660.256104,170.001297
283,16,695.739990,-1872.247803,-1218.710571,170.001297
284,1,265.980011,-1270.435669,-1553.167969,79.030777
284,3,515.090027,-1658.098877,-1310.413330,-6.169865
284,4,708.070007,-1905.766968,-1038.154297,170.001297
284,5,394.500000,-1419.223145,-1538.393555,3.278396
284,6,403.899994,-1499.838867,-1411.611450,-0.694213
284,7,394.059998,-599.627563,-1687.831543,35.224842
284,8,450.970001,-1216.315552,-584.398193,15.760475
284,9,599.140015,47.918140,-1383.008301,170.001297
284,10,321.850006,-260.695984,-896.642578,170.001297
284,11,320.920013,-324.929535,-783.616394,170.001297
284,12,928.119995,-447.639435,20.256954,170.001297
284,13,291.589996,-1294.756348,-1581.343750,119.367226
284,15,264.619995,-1148.423584,-1660.256104,170.001297
284,16,695.739990,-1872.247803,-1218.710571,170.001297
285,1,265.980011,-1270.435669,-1553.167969,79.030777
285,3,515.090027,-1658.098877,-1310.413330,-6.169865
285,4,708.070007,-1905.766968,-1038.154297,170.001297
285,5,394.500000,-1419.223145,-1538.393555,3.278396
285,6,403.899994,-1499.838867,-1411.611450,-0.694213
285,7,394.059998,-599.627563,-1687.831543,35.224842
285,8,450.970001,-1216.315552,-584.398193,15.760475
285,9,599.140015,47.918140,-1383.008301,170.001297
285,10,321.850006,-260.695984,-896.642578,170.001297
285,11,320.920013,-324.929535,-783.616394,170.001297
285,12,928.119995,-447.639435,20.256954,170.001297
285,13,291.589996,-1294.756348,-1581.343750,119.367226
285,15,264.619995,-1148.423584,-1660.256104,170.001297
285,16,695.739990,-1872.247803,-1218.710571,170.001297
286,1,265.980011,-1270.435669,-1553.167969,79.030777
286,3,515.090027,-1658.098877,-1310.413330,-6.169865
286,4,708.070007,-1905.766968,-1038.154297,170.001297
286,5,394.500000,-1419.223145,-1538.393555,3.278396
286,6,403.899994,-1499.838867,-1411.611450,-0.694213
286,7,394.059998,-599.627563,-1687.831543,35.224842
286,8,450.970001,-1216.315552,-584.398193,15.760475
286,9,599.140015,47.918140,-1383.008301,170.001297
286,10,321.850006,-260.695984,-896.642578,170.001297
286,11,320.920013,-324.929535,-783.616394,170.001297
286,12,928.119995,-447.639435,20.256954,170.001297
286,13,291.589996,-1294.756348,-1581.343750,119.367226
286,15,264.619995,-1148.423584,-1660.256104,170.001297
286,16,695.739990,-1872.247803,-1218.710571,170.001297
287,1,265.980011,-1270.435669,-1553.167969,79.030777
287,3,515.090027,-1658.098877,-1310.413330,-6.169865
287,4,708.070007,-1905.766968,-1038.154297,170.001297
287,5,394.500000,-1419.223145,-1538.393555,3.278396
287,6,403.899994,-1499.838867,-1411.611450,-0.694213
287,7,394.059998,-599.627563,-1687.831543,35.224842
287,8,450.970001,-1216.315552,-584.398193,15.760475
287,9,599.140015,47.918140,-1383.008301,170.001297
287,10,321.850006,-260.695984,-896.642578,170.001297
287,11,320.920013,-324.929535,-783.616394,170.001297
287,12,928.119995,-447.639435,20.256954,170.001297
287,13,291.589996,-1294.756348,-1581.343750,119.367226
287,15,264.619995,-1148.423584,-1660.256104,170.001297
287,16,695.739990,-1872.247803,-1218.710571,170.001297
288,1,265.980011,-1270.435669,-1553.167969,79.030777
288,3,515.090027,-1658.098877,-1310.413330,-6.169865
288,4,708.070007,-1905.766968,-1038.154297,170.001297
288,5,394.500000,-1419.223145,-1538.393555,3.278396
288,6,403.899994,-1499.838867,-1411.611450,-0.694213
288,7,394.059998,-599.627563,-1687.831543,35.224842
288,8,450.970001,-1216.315552,-584.398193,15.760475
288,9,599.140015,47.918140,-1383.008301,170.001297
288,10,321.850006,-260.695984,-896.642578,170.001297
288,11,320.920013,-324.929535,-783.616394,170.001297
288,12,928.119995,-447.639435,20.256954,170.001297
288,13,291.589996,-1294.756348,-1581.343750,119.367226
288,15,264.619995,-1148.423584,-1660.256104,170.001297
288,16,695.739990,-1872.247803,-1218.710571,170.001297
289,1,265.980011,-1270.435669,-1553.167969,79.030777
289,3,515.090027,-1658.098877,-1310.413330,-6.169865
289,4,708.070007,-1905.766968,-1038.154297,170.001297
289,5,394.500000,-1419.223145,-1538.393555,3.278396
289,6,403.899994,-1499.838867,-1411.611450,-0.694213
289,7,394.059998,-599.627563,-1687.831543,35.224842
289,8,450.970001,-1216.315552,-584.398193,15.760475
289,9,599.140015,47.918140,-1383.008301,170.001297
289,10,321.850006,-260.695984,-896.642578,170.001297
289,11,320.920013,-324.929535,-783.616394,170.001297
289,12,928.119995,-447.639435,20.256954,170.001297
289,13,291.589996,-1294.756348,-1581.343750,119.367226
289,15,264.619995,-1148.423584,-1660.256104,170.001297
289,16,695.739990,-1872.247803,-1218.710571,170.001297
290,1,172.240005,-1313.482178,-1535.870239,111.091751
290,3,444.929993,-1693.296143,-1348.592896,17.826281
290,4,639.239990,-1936.766113,-1087.410278,170.001297
290,5,311.940002,-1454.537964,-1551.026978,38.169758
290,6,338.160004,-1548.252075,-1431.518066,27.088707
290,7,289.239990,-748.487610,-1652.219849,71.075394
290,8,562.919983,-1366.507080,-541.857544,-22.528673
290,9,394.450012,-253.504623,-1395.886719,170.001297
290,10,474.500000,-226.890884,-873.449951,170.001297
290,11,551.950012,-222.440796,-722.192871,170.001297
290,13,188.210007,-1328.867310,-1553.631348,137.318970
290,15,89.739998,-1123.745361,-1588.050781,170.001297
290,16,577.020020,-1857.240601,-1238.021729,170.001297
291,1,172.240005,-1313.482178,-1535.870239,111.091751
291,3,444.929993,-1693.296143,-1348.592896,17.826281
291,4,639.239990,-1936.766113,-1087.410278,170.001297
291,5,311.940002,-1454.537964,-1551.026978,38.169758
291,6,338.160004,-1548.252075,-1431.518066,27.088707
291,7,289.239990,-748.487610,-1652.219849,71.075394
291,8,562.919983,-1366.507080,-541.857544,-22.528673
291,9,394.450012,-253.504623,-1395.886719,170.001297
291,10,474.500000,-226.890884,-873.449951,170.001297
291,11,551.950012,-222.440796,-722.192871,170.001297
291,13,188.210007,-1328.867310,-1553.631348,137.318970
291,15,89.739998,-1123.745361,-1588.050781,170.001297
291,16,577.020020,-1857.240601,-1238.021729,170.001297
292,1,172.240005,-1313.482178,-1535.870239,111.091751
292,3,444.929993,-1693.296143,-1348.592896,17.826281
292,4,639.239990,-1936.766113,-1087.410278,170.001297
292,5,311.940002,-1454.537964,-1551.026978,38.169758
292,6,338.160004,-1548.252075,-1431.518066,27.088707
292,7,289.239990,-748.487610,-1652.219849,71.075394
292,8,562.919983,-1366.507080,-541.857544,-22.528673
292,9,394.450012,-253.504623,-1395.886719,170.001297
292,10,474.500000,-226.890884,-873.449951,170.001297
292,11,551.950012,-222.440796,-722.192871,170.001297
292,13,188.210007,-1328.867310,-1553.631348,137.318970
292,15,89.739998,-1123.745361,-1588.050781,170.001297
292,16,577.020020,-1857.240601,-1238.021729,170.001297
293,1,172.240005,-1313.482178,-1535.870239,111.091751
293,3,444.929993,-1693.296143,-1348.592896,17.826281
293,4,639.239990,-1936.766113,-1087.410278,170.001297
293,5,311.940002,-1454.537964,-1551.026978,38.169758
293,6,338.160004,-1548.252075,-1431.518066,27.088707
293,7,289.239990,-748.487610,-1652.219849,71.075394
293,8,562.919983,-1366.507080,-541.857544,-22.528673
293,9,394.450012,-253.504623,-1395.886719,170.001297
293,10,474.500000,-226.890884,-873.449951,170.001297
293,11,551.950012,-222.440796,-722.192871,170.001297
293,13,188.210007,-1328.867310,-1553.631348,137.318970
293,15,89.739998,-1123.745361,-1588.050781,170.001297
293,16,577.020020,-1857.240601,-1238.021729,170.001297
294,1,172.240005,-1313.482178,-1535.870239,111.091751
294,3,444.929993,-1693.296143,-1348.592896,17.826281
294,4,639.239990,-1936.766113,-1087.410278,170.001297
294,5,311.940002,-1454.537964,-1551.026978,38.169758
294,6,338.160004,-1548.252075,-1431.518066,27.088707
294,7,289.239990,-748.487610,-1652.219849,71.075394
294,8,562.919983,-1366.507080,-541.857544,-22.528673
294,9,394.450012,-253.504623,-1395.886719,170.001297
294,10,474.500000,-226.890884,-873.449951,170.001297
294,11,551.950012,-222.440796,-722.192871,170.001297
294,13,188.210007,-1328.867310,-1553.631348,137.318970
294,15,89.739998,-1123.745361,-1588.050781,170.001297
294,16,577.020020,-1857.240601,-1238.021729,170.001297
295,1,172.240005,-1313.482178,-1535.870239,111.091751
295,3,444.929993,-1693.296143,-1348.592896,17.826281
295,4,639.239990,-1936.766113,-1087.410278,170.001297
295,5,311.940002,-1454.537964,-1551.026978,38.169758
295,6,338.160004,-1548.252075,-1431.518066,27.088707
295,7,289.239990,-748.487610,-1652.219849,71.075394
295,8,562.919983,-1366.507080,-541.857544,-22.528673
295,9,394.450012,-253.504623,-1395.886719,170.001297
295,10,474.500000,-226.890884,-873.449951,170.001297
295,11,551.950012,-222.440796,-722.192871,170.001297
295,13,188.210007,-1328.867310,-1553.631348,137.318970
295,15,89.739998,-1123.745361,-1588.050781,170.001297
295,16,577.020020,-1857.240601,-1238.021729,170.001297
296,1,172.240005,-1313.482178,-1535.870239,111.091751
296,3,444.929993,-1693.296143,-1348.592896,17.826281
296,4,639.239990,-1936.766113,-1087.410278,170.001297
296,5,311.940002,-1454.537964,-1551.026978,38.169758
296,6,338.160004,-1548.252075,-1431.518066,27.088707
296,7,289.239990,-748.487610,-1652.219849,71.075394
296,8,562.919983,-1366.507080,-541.857544,-22.528673
296,9,394.450012,-253.504623,-1395.886719,170.001297
296,10,474.500000,-226.890884,-873.449951,170.001297
296,11,551.950012,-222.440796,-722.192871,170.001297
296,13,188.210007,-1328.867310,-1553.631348,137.318970
296,15,89.739998,-1123.745361,-1588.050781,170.001297
296,16,577.020020,-1857.240601,-1238.021729,170.001297
297,1,172.240005,-1313.482178,-1535.870239,111.091751
297,3,444.929993,-1693.296143,-1348.592896,17.826281
297,4,639.239990,-1936.766113,-1087.410278,170.001297
297,5,311.940002,-1454.537964,-1551.026978,38.169758
297,6,338.160004,-1548.252075,-1431.518066,27.088707
297,7,289.239990,-748.487610,-1652.219849,71.075394
297,8,562.919983,-1366.507080,-541.857544,-22.528673
297,9,394.450012,-253.504623,-1395.886719,170.001297
297,10,474.500000,-226.890884,-873.449951,170.001297
297,11,551.950012,-222.440796,-722.192871,170.001297
297,13,188.210007,-1328.867310,-1553.631348,137.318970
297,15,89.739998,-1123.745361,-1588.050781,170.001297
297,16,577.020020,-1857.240601,-1238.021729,170.001297
298,1,172.240005,-1313.482178,-1535.870239,111.091751
298,3,444.929993,-1693.296143,-1348.592896,17.826281
298,4,639.239990,-1936.766113,-1087.410278,170.001297
298,5,311.940002,-1454.537964,-1551.026978,38.169758
298,6,338.160004,-1548.252075,-1431.518066,27.088707
298,7,289.239990,-748.487610,-1652.219849,71.075394
298,8,562.919983,-1366.507080,-541.857544,-22.528673
298,9,394.450012,-253.504623,-1395.886719,170.001297
298,10,474.500000,-226.890884,-873.449951,170.001297
298,11,551.950012,-222.440796,-722.192871,170.001297
298,13,188.210007,-1328.867310,-1553.631348,137.318970
298,15,89.739998,-1123.745361,-1588.050781,170.001297
298,16,577.020020,-1857.240601,-1238.021729,170.001297
299,1,172.240005,-1313.482178,-1535.870239,111.091751
299,3,444.929993,-1693.296143,-1348.592896,17.826281
299,4,639.239990,-1936.766113,-1087.410278,170.001297
299,5,311.940002,-1454.537964,-1551.026978,38.169758
299,6,338.160004,-1548.252075,-1431.518066,27.088707
299,7,289.239990,-748.487610,-1652.219849,71.075394
299,8,562.919983,-1366.507080,-541.857544,-22.528673
299,9,394.450012,-253.504623,-1395.886719,170.001297
299,10,474.500000,-226.890884,-873.449951,170.001297
299,11,551.950012,-222.440796,-722.192871,170.001297
299,13,188.210007,-1328.867310,-1553.631348,137.318970
299,15,89.739998,-1123.745361,-1588.050781,170.001297
299,16,577.020020,-1857.240601,-1238.021729,170.001297
300,1,172.240005,-1313.482178,-1535.870239,111.091751
300,3,444.929993,-1693.296143,-1348.592896,17.826281
300,4,639.239990,-1936.766113,-1087.410278,170.001297
300,5,311.940002,-1454.537964,-1551.026978,38.169758
300,6,338.160004,-1548.252075,-1431.518066,27.088707
300,7,289.239990,-748.487610,-1652.219849,71.075394
300,8,562.919983,-1366.507080,-541.857544,-22.528673
300,9,394.450012,-253.504623,-1395.886719,170.001297
300,10,474.500000,-226.890884,-873.449951,170.001297
300,11,551.950012,-222.440796,-722.192871,170.001297
300,13,188.210007,-1328.867310,-1553.631348,137.318970
300,15,89.739998,-1123.745361,-1588.050781,170.001297
300,16,577.020020,-1857.240601,-1238.021729,170.001297
301,1,172.240005,-1313.482178,-1535.870239,111.091751
301,3,444.929993,-1693.296143,-1348.592896,17.826281
301,4,639.239990,-1936.766113,-1087.410278,170.001297
301,5,311.940002,-1454.537964,-1551.026978,38.169758
301,6,338.160004,-1548.252075,-1431.518066,27.088707
301,7,289.239990,-748.487610,-1652.219849,71.075394
301,8,562.919983,-1366.507080,-541.857544,-22.528673
301,9,394.450012,-253.504623,-1395.886719,170.001297
301,10,474.500000,-226.890884,-873.449951,170.001297
301,11,551.950012,-222.440796,-722.192871,170.001297
301,13,188.210007,-1328.867310,-1553.631348,137.318970
301,15,89.739998,-1123.745361,-1588.050781,170.001297
301,16,577.020020,-1857.240601,-1238.021729,170.001297
302,1,282.290009,-1473.395874,-1671.883057,73.452431
302,3,377.730011,-1721.703003,-1395.149414,40.810028
302,4,531.520020,-1918.509766,-1144.612061,170.001297
302,5,253.130005,-1499.704834,-1582.813965,63.023937
302,6,285.220001,-1597.453979,-1465.379028,49.462120
302,7,235.729996,-865.125061,-1669.316284,89.376892
302,8,608.590027,-1473.773315,-562.189331,-38.148746
302,9,312.519989,-424.952454,-1443.727905,170.001297
302,10,678.539978,-136.432480,-839.054260,170.001297
302,16,464.040009,-1837.751465,-1266.432495,170.001297
303,1,282.290009,-1473.395874,-1671.883057,73.452431
303,3,377.730011,-1721.703003,-1395.149414,40.810028
303,4,531.520020,-1918.509766,-1144.612061,170.001297
303,5,253.130005,-1499.704834,-1582.813965,63.023937
303,6,285.220001,-1597.453979,-1465.379028,49.462120
303,7,235.729996,-865.125061,-1669.316284,89.376892
303,8,608.590027,-1473.773315,-562.189331,-38.148746
303,9,312.519989,-424.952454,-1443.727905,170.001297
303,10,678.539978,-136.432480,-839.054260,170.001297
303,16,464.040009,-1837.751465,-1266.432495,170.001297
304,1,282.290009,-1473.395874,-1671.883057,73.452431
304,3,377.730011,-1721.703003,-1395.149414,40.810028
304,4,531.520020,-1918.509766,-1144.612061,170.001297
304,5,253.130005,-1499.704834,-1582.813965,63.023937
304,6,285.220001,-1597.453979,-1465.379028,49.462120
304,7,235.729996,-865.125061,-1669.316284,89.376892
304,8,608.590027,-1473.773315,-562.189331,-38.148746
304,9,312.519989,-424.952454,-1443.727905,170.001297
304,10,678.539978,-136.432480,-839.054260,170.001297
304,16,464.040009,-1837.751465,-1266.432495,170.001297
305,1,282.290009,-1473.395874,-1671.883057,73.452431
305,3,377.730011,-1721.703003,-1395.149414,40.810028
305,4,531.520020,-1918.509766,-1144.612061,170.001297
305,5,253.130005,-1499.704834,-1582.813965,63.023937
305,6,285.220001,-1597.453979,-1465.379028,49.462120
305,7,235.729996,-865.125061,-1669.316284,89.376892
305,8,608.590027,-1473.773315,-562.189331,-38.148746
305,9,312.519989,-424.952454,-1443.727905,170.001297
305,10,678.539978,-136.432480,-839.054260,170.001297
305,16,464.040009,-1837.751465,-1266.432495,170.001297
306,1,282.290009,-1473.395874,-1671.883057,73.452431
306,3,377.730011,-1721.703003,-1395.149414,40.810028
306,4,531.520020,-1918.509766,-1144.612061,170.001297
306,5,253.130005,-1499.704834,-1582.813965,63.023937
306,6,285.220001,-1597.453979,-1465.379028,49.462120
306,7,235.729996,-865.125061,-1669.316284,89.376892
306,8,608.590027,-1473.773315,-562.189331,-38.148746
306,9,312.519989,-424.952454,-1443.727905,170.001297
306,10,678.539978,-136.432480,-839.054260,170.001297
306,16,464.040009,-1837.751465,-1266.432495,170.001297
307,1,282.290009,-1473.395874,-1671.883057,73.452431
307,3,377.730011,-1721.703003,-1395.149414,40.810028
307,4,531.520020,-1918.509766,-1144.612061,170.001297
307,5,253.130005,-1499.704834,-1582.813965,63.023937
307,6,285.220001,-1597.453979,-1465.379028,49.462120
307,7,235.729996,-865.125061,-1669.316284,89.376892
307,8,608.590027,-1473.773315,-562.189331,-38.148746
307,9,312.519989,-424.952454,-1443.727905,170.001297
307,10,678.539978,-136.432480,-839.054260,170.001297
307,16,464.040009,-1837.751465,-1266.432495,170.001297
308,1,282.290009,-1473.395874,-1671.883057,73.452431
308,3,377.730011,-1721.703003,-1395.149414,40.810028
308,4,531.520020,-1918.509766,-1144.612061,170.001297
308,5,253.130005,-1499.704834,-1582.813965,63.023937
308,6,285.220001,-1597.453979,-1465.379028,49.462120
308,7,235.729996,-865.125061,-1669.316284,89.376892
308,8,608.590027,-1473.773315,-562.189331,-38.148746
308,9,312.519989,-424.952454,-1443.727905,170.001297
308,10,678.539978,-136.432480,-839.054260,170.001297
308,16,464.040009,-1837.751465,-1266.432495,170.001297
309,1,282.290009,-1473.395874,-1671.883057,73.452431
309,3,377.730011,-1721.703003,-1395.149414,40.810028
309,4,531.520020,-1918.509766,-1144.612061,170.001297
309,5,253.130005,-1499.704834,-1582.813965,63.023937
309,6,285.220001,-1597.453979,-1465.379028,49.462120
309,7,235.729996,-865.125061,-1669.316284,89.376892
309,8,608.590027,-1473.773315,-562.189331,-38.148746
309,9,312.519989,-424.952454,-1443.727905,170.001297
309,10,678.539978,-136.432480,-839.054260,170.001297
309,16,464.040009,-1837.751465,-1266.432495,170.001297
310,1,282.290009,-1473.395874,-1671.883057,73.452431
310,3,377.730011,-1721.703003,-1395.149414,40.810028
310,4,531.520020,-1918.509766,-1144.612061,170.001297
310,5,253.130005,-1499.704834,-1582.813965,63.023937
310,6,285.220001,-1597.453979,-1465.379028,49.462120
310,7,235.729996,-865.125061,-1669.316284,89.376892
310,8,608.590027,-1473.773315,-562.189331,-38.148746
310,9,312.519989,-424.952454,-1443.727905,170.001297
310,10,678.539978,-136.432480,-839.054260,170.001297
310,16,464.040009,-1837.751465,-1266.432495,170.001297
311,1,282.290009,-1473.395874,-1671.883057,73.452431
311,3,377.730011,-1721.703003,-1395.149414,40.810028
311,4,531.520020,-1918.509766,-1144.612061,170.001297
311,5,253.130005,-1499.704834,-1582.813965,63.023937
311,6,285.220001,-1597.453979,-1465.379028,49.462120
311,7,235.729996,-865.125061,-1669.316284,89.376892
311,8,608.590027,-1473.773315,-562.189331,-38.148746
311,9,312.519989,-424.952454,-1443.727905,170.001297
311,10,678.539978,-136.432480,-839.054260,170.001297
311,16,464.040009,-1837.751465,-1266.432495,170.001297
312,1,282.290009,-1473.395874,-1671.883057,73.452431
312,3,377.730011,-1721.703003,-1395.149414,40.810028
312,4,531.520020,-1918.509766,-1144.612061,170.001297
312,5,253.130005,-1499.704834,-1582.813965,63.023937
312,6,285.220001,-1597.453979,-1465.379028,49.462120
312,7,235.729996,-865.125061,-1669.316284,89.376892
312,8,608.590027,-1473.773315,-562.189331,-38.148746
312,9,312.519989,-424.952454,-1443.727905,170.001297
312,10,678.539978,-136.432480,-839.054260,170.001297
312,16,464.040009,-1837.751465,-1266.432495,170.001297
313,1,274.119995,-1531.963989,-1712.440063,66.237038
313,3,396.470001,-1800.379150,-1441.824341,24.390873
313,4,604.260010,-2050.274902,-1184.879150,159.991592
313,5,250.529999,-1560.527100,-1627.759766,54.113049
313,6,291.119995,-1664.030518,-1513.128418,36.958973
313,7,186.740005,-950.625977,-1680.380371,96.122757
313,8,682.840027,-1560.843018,-547.084595,-73.553444
313,9,237.059998,-560.568787,-1483.872803,159.991592
313,10,507.589996,-343.408508,-978.087585,159.991592
313,11,649.780029,-279.844879,-796.214905,159.991592
313,13,441.910004,-1650.114136,-1845.048828,83.254730
313,14,721.719971,-2135.032471,-1490.645020,34.666241
313,15,309.279999,-1439.063110,-1846.348999,159.991592
313,16,508.059998,-1940.713989,-1319.684326,159.991592
314,1,274.119995,-1531.963989,-1712.440063,66.237038
314,3,396.470001,-1800.379150,-1441.824341,24.390873
314,4,604.260010,-2050.274902,-1184.879150,159.991592
314,5,250.529999,-1560.527100,-1627.759766,54.113049
314,6,291.119995,-1664.030518,-1513.128418,36.958973
314,7,186.740005,-950.625977,-1680.380371,96.122757
314,8,682.840027,-1560.843018,-547.084595,-73.553444
314,9,237.059998,-560.568787,-1483.872803,159.991592
314,10,507.589996,-343.408508,-978.087585,159.991592
314,11,649.780029,-279.844879,-796.214905,159.991592
314,13,441.910004,-1650.114136,-1845.048828,83.254730
314,14,721.719971,-2135.032471,-1490.645020,34.666241
314,15,309.279999,-1439.063110,-1846.348999,159.991592
314,16,508.059998,-1940.713989,-1319.684326,159.991592
315,1,274.119995,-1531.963989,-1712.440063,66.237038
315,3,396.470001,-1800.379150,-1441.824341,24.390873
315,4,604.260010,-2050.274902,-1184.879150,159.991592
315,5,250.529999,-1560.527100,-1627.759766,54.113049
315,6,291.119995,-1664.030518,-1513.128418,36.958973
315,7,186.740005,-950.625977,-1680.380371,96.122757
315,8,682.840027,-1560.843018,-547.084595,-73.553444
315,9,237.059998,-560.568787,-1483.872803,159.991592
315,10,507.589996,-343.408508,-978.087585,159.991592
315,11,649.780029,-279.844879,-796.214905,159.991592
315,13,441.910004,-1650.114136,-1845.048828,83.254730
315,14,721.719971,-2135.032471,-1490.645020,34.666241
315,15,309.279999,-1439.063110,-1846.348999,159.991592
315,16,508.059998,-1940.713989,-1319.684326,159.991592
316,1,274.119995,-1531.963989,-1712.440063,66.237038
316,3,396.470001,-1800.379150,-1441.824341,24.390873
316,4,604.260010,-2050.274902,-1184.879150,159.991592
316,5,250.529999,-1560.527100,-1627.759766,54.113049
316,6,291.119995,-1664.030518,-1513.128418,36.958973
316,7,186.740005,-950.625977,-1680.380371,96.122757
316,8,682.840027,-1560.843018,-547.084595,-73.553444
316,9,237.059998,-560.568787,-1483.872803,159.991592
316,10,507.589996,-343.408508,-978.087585,159.991592
316,11,649.780029,-279.844879,-796.214905,159.991592
316,13,441.910004,-1650.114136,-1845.048828,83.254730
316,14,721.719971,-2135.032471,-1490.645020,34.666241
316,15,309.279999,-1439.063110,-1846.348999,159.991592
316,16,508.059998,-1940.713989,-1319.684326,159.991592
317,1,274.119995,-1531.963989,-1712.440063,66.237038
317,3,396.470001,-1800.379150,-1441.824341,24.390873
317,4,604.260010,-2050.274902,-1184.879150,159.991592
317,5,250.529999,-1560.527100,-1627.759766,54.113049
317,6,291.119995,-1664.030518,-1513.128418,36.958973
317,7,186.740005,-950.625977,-1680.380371,96.122757
317,8,682.840027,-1560.843018,-547.084595,-73.553444
317,9,237.059998,-560.568787,-1483.872803,159.991592
317,10,507.589996,-343.408508,-978.087585,159.991592
317,11,649.780029,-279.844879,-796.214905,159.991592
317,13,441.910004,-1650.114136,-1845.048828,83.254730
317,14,721.719971,-2135.032471,-1490.645020,34.666241
317,15,309.279999,-1439.063110,-1846.348999,159.991592
317,16,508.059998,-1940.713989,-1319.684326,159.991592
318,1,274.119995,-1531.963989,-1712.440063,66.237038
318,3,396.470001,-1800.379150,-1441.824341,24.390873
318,4,604.260010,-2050.274902,-1184.879150,159.991592
318,5,250.529999,-1560.527100,-1627.759766,54.113049
318,6,291.119995,-1664.030518,-1513.128418,36.958973
318,7,186.740005,-950.625977,-1680.380371,96.122757
318,8,682.840027,-1560.843018,-547.084595,-73.553444
318,9,237.059998,-560.568787,-1483.872803,159.991592
318,10,507.589996,-343.408508,-978.087585,159.991592
318,11,649.780029,-279.844879,-796.214905,159.991592
318,13,441.910004,-1650.114136,-1845.048828,83.254730
318,14,721.719971,-2135.032471,-1490.645020,34.666241
318,15,309.279999,-1439.063110,-1846.348999,159.991592
318,16,508.059998,-1940.713989,-1319.684326,159.991592
319,1,274.119995,-1531.963989,-1712.440063,66.237038
319,3,396.470001,-1800.379150,-1441.824341,24.390873
319,4,604.260010,-2050.274902,-1184.879150,159.991592
319,5,250.529999,-1560.527100,-1627.759766,54.113049
319,6,291.119995,-1664.030518,-1513.128418,36.958973
319,7,186.740005,-950.625977,-1680.380371,96.122757
319,8,682.840027,-1560.843018,-547.084595,-73.553444
319,9,237.059998,-560.568787,-1483.872803,159.991592
319,10,507.589996,-343.408508,-978.087585,159.991592
319,11,649.780029,-279.844879,-796.214905,159.991592
319,13,441.910004,-1650.114136,-1845.048828,83.254730
319,14,721.719971,-2135.032471,-1490.645020,34.666241
319,15,309.279999,-1439.063110,-1846.348999,159.991592
319,16,508.059998,-1940.713989,-1319.684326,159.991592
320,1,274.119995,-1531.963989,-1712.440063,66.237038
320,3,396.470001,-1800.379150,-1441.824341,24.390873
320,4,604.260010,-2050.274902,-1184.879150,159.991592
320,5,250.529999,-1560.527100,-1627.759766,54.113049
320,6,291.119995,-1664.030518,-1513.128418,36.958973
